,Date,Word,Day_Value
4,2022-05-03,titans,0.9632559892082277
5,2022-05-03,wickets,0.9489901389830325
6,2022-05-03,match,0.9999999922523256
7,2022-05-03,48,0.5961167253116648
8,2022-05-03,ipl,0.9999899669985921
9,2022-05-03,patil,0.4736938599518636
10,2022-05-03,academy,0.7097327804900376
11,2022-05-03,restricted,0.35372482640538616
12,2022-05-03,hardik,0.35372482640538616
13,2022-05-03,pandyaled,0.35372482640538616
14,2022-05-03,1438,0.35372482640538616
15,2022-05-03,courtesy,0.5961167253116648
16,2022-05-03,disciplined,0.35372482640538616
17,2022-05-03,bowling,0.4736938599518636
18,2022-05-03,performance,0.9740785406197663
19,2022-05-03,target,0.9306289968641346
20,2022-05-03,inside,0.6546687955199224
21,2022-05-03,16,0.6546687955199224
22,2022-05-03,overs,0.35372482640538616
23,2022-05-03,liam,0.8453157718998657
24,2022-05-03,livingstones,0.5353240898823204
25,2022-05-03,10ball,0.35372482640538616
26,2022-05-03,30ipl,0.35372482640538616
27,2022-05-03,twitter,0.9632559892082277
28,2022-05-03,reacts,0.8453157718998657
29,2022-05-03,punjab,0.9740785406197663
30,2022-05-03,kings,0.99975931561862
31,2022-05-03,beat,0.9740785406197663
32,2022-05-03,gujarat,0.9740785406197663
33,2022-05-03,titans,0.9632559892082277
34,2022-05-03,wickets,0.9489901389830325
0,2022-05-03,happening,0.5961167253116648
1,2022-05-03,3,0.9998665966315529
2,2022-05-03,updates,0.9740785406197663
3,2022-05-03,highlights,0.9878934746351303
4,2022-05-03,facts,0.4736938599518636
5,2022-05-03,grizzlieswarriors,0.35372482640538616
6,2022-05-03,bucksceltics,0.35372482640538616
7,2022-05-03,mlb,0.7097327804900376
8,2022-05-03,games,1.0
9,2022-05-03,happening,0.5961167253116648
10,2022-05-03,3,0.9998665966315529
11,2022-05-03,pro,0.9740785406197663
12,2022-05-03,outlookwhats,0.35372482640538616
13,2022-05-03,happening,0.5961167253116648
14,2022-05-03,3,0.9998665966315529
0,2022-05-03,kwesi,0.5353240898823204
1,2022-05-03,adofomensah,0.5961167253116648
2,2022-05-03,spotlight,0.4736938599518636
3,2022-05-03,draft,1.0
4,2022-05-03,day,0.9878934746351303
5,2022-05-03,time,0.9999801747780325
6,2022-05-03,career,0.8056287650697762
7,2022-05-03,orchestrated,0.35372482640538616
8,2022-05-03,trades,0.35372482640538616
9,2022-05-03,introducing,0.35372482640538616
10,2022-05-03,vikings,0.9999999999999708
11,2022-05-03,draft,1.0
12,2022-05-03,class,0.6546687955199224
13,2022-05-03,vikings,0.9999999999999708
14,2022-05-03,territoryintroducing,0.35372482640538616
15,2022-05-03,vikings,0.9999999999999708
16,2022-05-03,draft,1.0
17,2022-05-03,class,0.6546687955199224
0,2022-05-03,historic,0.6546687955199224
1,2022-05-03,season,1.0
2,2022-05-03,freiburg,0.4736938599518636
3,2022-05-03,commanding,0.35372482640538616
4,2022-05-03,position,0.8453157718998657
5,2022-05-03,finish,0.6546687955199224
6,2022-05-03,freiburg,0.4736938599518636
7,2022-05-03,union,0.5961167253116648
8,2022-05-03,berlin,0.4736938599518636
9,2022-05-03,prediction,0.999998866841359
10,2022-05-03,bundesliga,0.8453157718998657
11,2022-05-03,match,0.9999999922523256
12,2022-05-03,07052022,0.9632559892082277
13,2022-05-03,22betfreiburg,0.35372482640538616
14,2022-05-03,union,0.5961167253116648
15,2022-05-03,berlin,0.4736938599518636
16,2022-05-03,prediction,0.999998866841359
17,2022-05-03,bundesliga,0.8453157718998657
18,2022-05-03,match,0.9999999922523256
19,2022-05-03,07052022,0.9632559892082277
0,2022-05-03,yandy,0.35372482640538616
1,2022-05-03,diaz,0.35372482640538616
2,2022-05-03,2for5,0.35372482640538616
3,2022-05-03,solo,0.35372482640538616
4,2022-05-03,drew,0.5353240898823204
5,2022-05-03,rasmussen,0.35372482640538616
6,2022-05-03,pitched,0.4736938599518636
7,2022-05-03,5,0.8453157718998657
8,2022-05-03,innings,0.8453157718998657
9,2022-05-03,1,1.0
10,2022-05-03,ball,0.7602951149649253
11,2022-05-03,pick,0.9967128867687367
12,2022-05-03,win,0.9999999999972718
13,2022-05-03,tampa,0.9075543126604715
14,2022-05-03,bay,0.8792400084965923
15,2022-05-03,rays,0.4736938599518636
16,2022-05-03,defeated,0.8056287650697762
17,2022-05-03,oakland,0.35372482640538616
18,2022-05-03,athletics,0.6546687955199224
19,2022-05-03,61,0.35372482640538616
20,2022-05-03,sheldon,1.0
21,2022-05-03,keefe,1.0
22,2022-05-03,leafs,1.0
23,2022-05-03,expect,1.0
24,2022-05-03,game,1.0
25,2022-05-03,2,1.0
26,2022-05-03,sportsnetcamlb,0.6546687955199224
27,2022-05-03,highlights,0.9878934746351303
28,2022-05-03,rays,0.4736938599518636
29,2022-05-03,6,0.8792400084965923
30,2022-05-03,athletics,0.6546687955199224
31,2022-05-03,1,1.0
0,2022-05-03,high,0.6546687955199224
1,2022-05-03,school,0.5353240898823204
2,2022-05-03,teammates,0.4736938599518636
3,2022-05-03,squarely,0.35372482640538616
4,2022-05-03,spotlight,0.4736938599518636
5,2022-05-03,golden,0.7602951149649253
6,2022-05-03,state,0.9995754427323591
7,2022-05-03,warriors,0.8056287650697762
8,2022-05-03,host,0.6546687955199224
9,2022-05-03,memphis,0.7097327804900376
10,2022-05-03,grizzlies,0.6546687955199224
11,2022-05-03,prepare,0.5353240898823204
12,2022-05-03,game,1.0
13,2022-05-03,2,1.0
14,2022-05-03,western,0.8453157718998657
15,2022-05-03,conference,0.9992677293824642
16,2022-05-03,semifinal,0.9995754427323591
17,2022-05-03,series,0.999999996888177
18,2022-05-03,night,0.9632559892082277
19,2022-05-03,jordan,0.8792400084965923
20,2022-05-03,poole,0.35372482640538616
21,2022-05-03,scored,0.99975931561862
22,2022-05-03,31,0.4736938599518636
23,2022-05-03,points,0.9999277136034529
24,2022-05-03,warriors,0.8056287650697762
25,2022-05-03,117116,0.4736938599518636
26,2022-05-03,victory,0.9489901389830325
27,2022-05-03,bestofseven,0.35372482640538616
28,2022-05-03,series,0.999999996888177
29,2022-05-03,opener,0.7097327804900376
30,2022-05-03,indiana,0.4736938599518636
31,2022-05-03,prep,0.35372482640538616
32,2022-05-03,nba,0.999999996888177
33,2022-05-03,fresh,0.5353240898823204
34,2022-05-03,faces,0.6546687955199224
35,2022-05-03,emerging,0.6546687955199224
36,2022-05-03,warriorsgrizzlies,0.5353240898823204
37,2022-05-03,series,0.999999996888177
38,2022-05-03,inquirer,0.9878934746351303
39,2022-05-03,sportsnba,0.7602951149649253
40,2022-05-03,fresh,0.5353240898823204
41,2022-05-03,faces,0.6546687955199224
42,2022-05-03,emerging,0.6546687955199224
43,2022-05-03,warriorsgrizzlies,0.5353240898823204
44,2022-05-03,series,0.999999996888177
0,2022-05-03,nigeria,0.9820952413415379
1,2022-05-03,head,0.9999899669985921
2,2022-05-03,coach,0.9999999999770828
3,2022-05-03,gernot,0.35372482640538616
4,2022-05-03,rohr,0.7602951149649253
5,2022-05-03,revealed,0.8453157718998657
6,2022-05-03,held,0.6546687955199224
7,2022-05-03,talks,0.8453157718998657
8,2022-05-03,mali,0.8056287650697762
9,2022-05-03,football,0.9999999999999973
10,2022-05-03,federation,0.35372482640538616
11,2022-05-03,femafoot,0.4736938599518636
12,2022-05-03,vacant,0.5961167253116648
13,2022-05-03,national,0.9878934746351303
14,2022-05-03,team,1.0
15,2022-05-03,job,0.9306289968641346
16,2022-05-03,reports,0.9306289968641346
17,2022-05-03,completesportscom,0.7602951149649253
18,2022-05-03,femafoot,0.4736938599518636
19,2022-05-03,sacked,0.5353240898823204
20,2022-05-03,erstwhile,0.35372482640538616
21,2022-05-03,eagles,0.9999976012205066
22,2022-05-03,head,0.9999899669985921
23,2022-05-03,coach,0.9999999999770828
24,2022-05-03,mohamed,0.35372482640538616
25,2022-05-03,magassouba,0.35372482640538616
26,2022-05-03,march,0.4736938599518636
27,2022-05-03,teams,0.9999999922523256
28,2022-05-03,failure,0.35372482640538616
29,2022-05-03,qualify,0.4736938599518636
30,2022-05-03,fifa,0.9740785406197663
31,2022-05-03,cup,0.9999999995319192
32,2022-05-03,qatar,0.8792400084965923
33,2022-05-03,cameroon,0.35372482640538616
34,2022-05-03,head,0.9999899669985921
35,2022-05-03,coach,0.9999999999770828
36,2022-05-03,winifred,0.35372482640538616
37,2022-05-03,schafer,0.35372482640538616
38,2022-05-03,mali,0.8056287650697762
39,2022-05-03,international,0.8453157718998657
40,2022-05-03,eric,0.35372482640538616
41,2022-05-03,chelle,0.35372482640538616
42,2022-05-03,coaches,0.8453157718998657
43,2022-05-03,shortlisted,0.35372482640538616
44,2022-05-03,conversation,0.5353240898823204
45,2022-05-03,mali,0.8056287650697762
46,2022-05-03,professional,0.7097327804900376
47,2022-05-03,respectful,0.35372482640538616
48,2022-05-03,rohr,0.7602951149649253
49,2022-05-03,told,0.8792400084965923
50,2022-05-03,bbc,0.35372482640538616
51,2022-05-03,sport,0.6546687955199224
52,2022-05-03,africa,0.8792400084965923
53,2022-05-03,takes,0.7602951149649253
54,2022-05-03,days,0.9306289968641346
55,2022-05-03,finalised,0.35372482640538616
56,2022-05-03,mali,0.8056287650697762
57,2022-05-03,young,0.6546687955199224
58,2022-05-03,team,1.0
59,2022-05-03,potential,0.5961167253116648
60,2022-05-03,interesting,0.5353240898823204
61,2022-05-03,ucl,0.5961167253116648
62,2022-05-03,prepared,0.5353240898823204
63,2022-05-03,suffer,0.7602951149649253
64,2022-05-03,klopp,0.6546687955199224
65,2022-05-03,speaks,0.8453157718998657
66,2022-05-03,ahead,0.9820952413415379
67,2022-05-03,villarreal,0.9992677293824642
68,2022-05-03,liverpool,0.9999899669985921
69,2022-05-03,rohr,0.7602951149649253
70,2022-05-03,overwhelming,0.4736938599518636
71,2022-05-03,favourite,0.35372482640538616
72,2022-05-03,job,0.9306289968641346
73,2022-05-03,impressive,0.9075543126604715
74,2022-05-03,track,0.4736938599518636
75,2022-05-03,record,0.9740785406197663
76,2022-05-03,africa,0.8792400084965923
77,2022-05-03,ucl,0.5961167253116648
78,2022-05-03,alaba,0.35372482640538616
79,2022-05-03,doubtful,0.35372482640538616
80,2022-05-03,real,0.9999998960004248
81,2022-05-03,madrid,0.9999999922523256
82,2022-05-03,man,0.9987649136878158
83,2022-05-03,city,0.9999999995319192
84,2022-05-03,semifinal,0.9995754427323591
85,2022-05-03,clash,0.8056287650697762
86,2022-05-03,rohr,0.7602951149649253
87,2022-05-03,led,0.8056287650697762
88,2022-05-03,super,0.9820952413415379
89,2022-05-03,eagles,0.9999976012205066
90,2022-05-03,place,0.9820952413415379
91,2022-05-03,finish,0.6546687955199224
92,2022-05-03,2019,0.7097327804900376
93,2022-05-03,africa,0.8792400084965923
94,2022-05-03,cup,0.9999999995319192
95,2022-05-03,nations,0.5353240898823204
96,2022-05-03,egypt,0.5353240898823204
97,2022-05-03,germanborn,0.35372482640538616
98,2022-05-03,tactician,0.4736938599518636
99,2022-05-03,guided,0.4736938599518636
100,2022-05-03,west,0.8792400084965923
101,2022-05-03,africans,0.35372482640538616
102,2022-05-03,2018,0.4736938599518636
103,2022-05-03,fifa,0.9740785406197663
104,2022-05-03,cup,0.9999999995319192
105,2022-05-03,russia,0.7602951149649253
106,2022-05-03,rohr,0.7602951149649253
107,2022-05-03,managed,0.6546687955199224
108,2022-05-03,niger,0.8056287650697762
109,2022-05-03,republic,0.7097327804900376
110,2022-05-03,gabon,0.4736938599518636
111,2022-05-03,burkina,0.4736938599518636
112,2022-05-03,faso,0.4736938599518636
113,2022-05-03,national,0.9878934746351303
114,2022-05-03,teams,0.9999999922523256
115,2022-05-03,mali,0.8056287650697762
116,2022-05-03,determined,0.6546687955199224
117,2022-05-03,finalise,0.35372482640538616
118,2022-05-03,discussions,0.35372482640538616
119,2022-05-03,coach,0.9999999999770828
120,2022-05-03,qualifiers,0.7097327804900376
121,2022-05-03,2023,0.9740785406197663
122,2022-05-03,africa,0.8792400084965923
123,2022-05-03,cup,0.9999999995319192
124,2022-05-03,nations,0.5353240898823204
125,2022-05-03,start,0.9820952413415379
126,2022-05-03,international,0.8453157718998657
127,2022-05-03,window,0.5961167253116648
128,2022-05-03,30,0.9306289968641346
129,2022-05-03,eagles,0.9999976012205066
130,2022-05-03,face,0.8792400084965923
131,2022-05-03,congo,0.35372482640538616
132,2022-05-03,south,0.5961167253116648
133,2022-05-03,sudan,0.35372482640538616
134,2022-05-03,gambia,0.35372482640538616
135,2022-05-03,group,0.8056287650697762
136,2022-05-03,rohr,0.7602951149649253
137,2022-05-03,confirms,0.5353240898823204
138,2022-05-03,talks,0.8453157718998657
139,2022-05-03,mali,0.8056287650697762
140,2022-05-03,vacant,0.5961167253116648
141,2022-05-03,national,0.9878934746351303
142,2022-05-03,team,1.0
143,2022-05-03,job,0.9306289968641346
144,2022-05-03,complete,0.9995754427323591
145,2022-05-03,sportsrohr,0.35372482640538616
146,2022-05-03,confirms,0.5353240898823204
147,2022-05-03,talks,0.8453157718998657
148,2022-05-03,mali,0.8056287650697762
149,2022-05-03,vacant,0.5961167253116648
150,2022-05-03,national,0.9878934746351303
151,2022-05-03,team,1.0
152,2022-05-03,job,0.9306289968641346
0,2022-05-03,stanley,0.9306289968641346
1,2022-05-03,cup,0.9999999995319192
2,2022-05-03,playoffs,0.9999998960004248
3,2022-05-03,return,0.9878934746351303
4,2022-05-03,madison,0.5353240898823204
5,2022-05-03,square,0.5353240898823204
6,2022-05-03,garden,0.5961167253116648
7,2022-05-03,time,0.9999801747780325
8,2022-05-03,years,0.9967128867687367
9,2022-05-03,familiar,0.7097327804900376
10,2022-05-03,foeblueshirt,0.35372482640538616
11,2022-05-03,banter,0.35372482640538616
12,2022-05-03,roundtable,0.35372482640538616
13,2022-05-03,rangers,0.8792400084965923
14,2022-05-03,penguins,0.6546687955199224
15,2022-05-03,series,0.999999996888177
16,2022-05-03,predictions,0.4736938599518636
0,2022-05-03,undisputed,0.5353240898823204
1,2022-05-03,skip,0.7097327804900376
2,2022-05-03,shannon,0.4736938599518636
3,2022-05-03,react,0.6546687955199224
4,2022-05-03,deandre,0.9740785406197663
5,2022-05-03,hopkins,0.9878934746351303
6,2022-05-03,ped,0.8792400084965923
7,2022-05-03,suspensionundisputed,0.35372482640538616
8,2022-05-03,skip,0.7097327804900376
9,2022-05-03,shannon,0.4736938599518636
10,2022-05-03,react,0.6546687955199224
11,2022-05-03,deandre,0.9740785406197663
12,2022-05-03,hopkins,0.9878934746351303
13,2022-05-03,ped,0.8792400084965923
14,2022-05-03,suspension,0.6546687955199224
0,2022-05-03,boston,0.6546687955199224
1,2022-05-03,celtics,0.9306289968641346
2,2022-05-03,guard,0.4736938599518636
3,2022-05-03,marcus,0.5961167253116648
4,2022-05-03,smart,0.5961167253116648
5,2022-05-03,listed,0.4736938599518636
6,2022-05-03,questionable,0.5961167253116648
7,2022-05-03,night,0.9632559892082277
8,2022-05-03,game,1.0
9,2022-05-03,2,1.0
10,2022-05-03,eastern,0.6546687955199224
11,2022-05-03,conference,0.9992677293824642
12,2022-05-03,semifinals,0.8792400084965923
13,2022-05-03,milwaukee,0.4736938599518636
14,2022-05-03,bucks,0.7097327804900376
15,2022-05-03,quad,0.5353240898823204
16,2022-05-03,contusion,0.35372482640538616
17,2022-05-03,celtics,0.9306289968641346
18,2022-05-03,coach,0.9999999999770828
19,2022-05-03,ime,0.35372482640538616
20,2022-05-03,udoka,0.35372482640538616
21,2022-05-03,smart,0.5961167253116648
22,2022-05-03,sore,0.35372482640538616
23,2022-05-03,tough,0.5353240898823204
24,2022-05-03,guy,0.9820952413415379
25,2022-05-03,play,0.9999899669985921
26,2022-05-03,things,0.7602951149649253
27,2022-05-03,treatment,0.4736938599518636
28,2022-05-03,nba,0.999999996888177
29,2022-05-03,celtics,0.9306289968641346
30,2022-05-03,marcus,0.5961167253116648
31,2022-05-03,smart,0.5961167253116648
32,2022-05-03,questionable,0.5961167253116648
33,2022-05-03,game,1.0
34,2022-05-03,2,1.0
35,2022-05-03,quad,0.5353240898823204
36,2022-05-03,injury,0.8453157718998657
37,2022-05-03,inquirer,0.9878934746351303
38,2022-05-03,sportsnba,0.7602951149649253
39,2022-05-03,celtics,0.9306289968641346
40,2022-05-03,marcus,0.5961167253116648
41,2022-05-03,smart,0.5961167253116648
42,2022-05-03,questionable,0.5961167253116648
43,2022-05-03,game,1.0
44,2022-05-03,2,1.0
45,2022-05-03,quad,0.5353240898823204
46,2022-05-03,injury,0.8453157718998657
0,2022-05-03,exciting,0.6546687955199224
1,2022-05-03,unpredictable,0.35372482640538616
2,2022-05-03,nfl,1.0
3,2022-05-03,draft,1.0
4,2022-05-03,books,0.5353240898823204
5,2022-05-03,offensive,0.6546687955199224
6,2022-05-03,rookies,0.4736938599518636
7,2022-05-03,difference,0.4736938599518636
8,2022-05-03,makers,0.35372482640538616
9,2022-05-03,september,0.35372482640538616
10,2022-05-03,sheldon,1.0
11,2022-05-03,keefe,1.0
12,2022-05-03,leafs,1.0
13,2022-05-03,expect,1.0
14,2022-05-03,game,1.0
15,2022-05-03,2,1.0
16,2022-05-03,sportsnetcawhich,0.35372482640538616
17,2022-05-03,nfl,1.0
18,2022-05-03,draft,1.0
19,2022-05-03,picks,0.8792400084965923
20,2022-05-03,positioned,0.4736938599518636
21,2022-05-03,rookie,0.6546687955199224
22,2022-05-03,success,0.4736938599518636
0,2022-05-03,rundown,0.35372482640538616
1,2022-05-03,ready,0.9075543126604715
2,2022-05-03,kioti,0.35372482640538616
3,2022-05-03,tractor,0.35372482640538616
4,2022-05-03,champions,0.9999999999770828
5,2022-05-03,cup,0.9999999995319192
6,2022-05-03,season,1.0
7,2022-05-03,finale,0.35372482640538616
8,2022-05-03,pinty,0.35372482640538616
9,2022-05-03,grand,0.6546687955199224
10,2022-05-03,slam,0.35372482640538616
11,2022-05-03,curling,0.35372482640538616
12,2022-05-03,event,0.9306289968641346
13,2022-05-03,sheldon,1.0
14,2022-05-03,keefe,1.0
15,2022-05-03,leafs,1.0
16,2022-05-03,expect,1.0
17,2022-05-03,game,1.0
18,2022-05-03,2,1.0
19,2022-05-03,sportsnetcaeverything,0.35372482640538616
20,2022-05-03,gsoc,0.35372482640538616
21,2022-05-03,champions,0.9999999999770828
22,2022-05-03,cup,0.9999999995319192
0,2022-05-03,hot,0.6546687955199224
1,2022-05-03,button,0.5353240898823204
2,2022-05-03,onestop,0.35372482640538616
3,2022-05-03,shop,0.35372482640538616
4,2022-05-03,news,0.9999999999999999
5,2022-05-03,views,0.7602951149649253
6,2022-05-03,latest,0.9878934746351303
7,2022-05-03,national,0.9878934746351303
8,2022-05-03,international,0.8453157718998657
9,2022-05-03,sportshot,0.35372482640538616
10,2022-05-03,button,0.5353240898823204
11,2022-05-03,danault,0.6546687955199224
12,2022-05-03,tipin,0.35372482640538616
13,2022-05-03,sends,0.4736938599518636
14,2022-05-03,kings,0.99975931561862
15,2022-05-03,oilers,0.9489901389830325
16,2022-05-03,leafs,1.0
17,2022-05-03,clifford,0.7097327804900376
18,2022-05-03,ejected,0.5353240898823204
19,2022-05-03,boarding,0.5353240898823204
20,2022-05-03,browns,0.9987649136878158
21,2022-05-03,tanking,0.8453157718998657
22,2022-05-03,claims,0.8453157718998657
23,2022-05-03,unsubstantiated,0.4736938599518636
24,2022-05-03,cardinals,0.5961167253116648
25,2022-05-03,receiver,0.8453157718998657
26,2022-05-03,hopkins,0.9878934746351303
27,2022-05-03,suspended,0.9489901389830325
28,2022-05-03,ped,0.8792400084965923
0,2022-05-03,nz,0.35372482640538616
1,2022-05-03,tour,0.8792400084965923
2,2022-05-03,england,0.9919882462588104
3,2022-05-03,blackcaps,0.5353240898823204
4,2022-05-03,20man,0.4736938599518636
5,2022-05-03,squad,0.9306289968641346
6,2022-05-03,crucial,0.5961167253116648
7,2022-05-03,wtc,0.4736938599518636
8,2022-05-03,series,0.999999996888177
9,2022-05-03,ipl,0.9999899669985921
10,2022-05-03,stars,0.9967128867687367
11,2022-05-03,williamson,0.4736938599518636
12,2022-05-03,tour,0.8792400084965923
13,2022-05-03,game,1.0
14,2022-05-03,wellington,0.35372482640538616
15,2022-05-03,firebirds,0.35372482640538616
16,2022-05-03,allrounder,0.5353240898823204
17,2022-05-03,michael,0.5353240898823204
18,2022-05-03,bracewell,0.35372482640538616
19,2022-05-03,capped,0.35372482640538616
20,2022-05-03,impressive,0.9075543126604715
21,2022-05-03,season,1.0
22,2022-05-03,inclusion,0.35372482640538616
23,2022-05-03,blackcaps,0.5353240898823204
24,2022-05-03,test,0.8056287650697762
25,2022-05-03,squad,0.9306289968641346
26,2022-05-03,upcoming,0.8792400084965923
27,2022-05-03,tour,0.8792400084965923
28,2022-05-03,england,0.9919882462588104
29,2022-05-03,follow,0.9995754427323591
30,2022-05-03,updates,0.9740785406197663
31,2022-05-03,insidesportin,0.4736938599518636
32,2022-05-03,31yearold,0.35372482640538616
33,2022-05-03,earned,0.5353240898823204
34,2022-05-03,hisnz,0.35372482640538616
35,2022-05-03,tour,0.8792400084965923
36,2022-05-03,england,0.9919882462588104
37,2022-05-03,blackcaps,0.5353240898823204
38,2022-05-03,20man,0.4736938599518636
39,2022-05-03,squad,0.9306289968641346
40,2022-05-03,crucial,0.5961167253116648
41,2022-05-03,wtc,0.4736938599518636
42,2022-05-03,series,0.999999996888177
43,2022-05-03,ipl,0.9999899669985921
44,2022-05-03,stars,0.9967128867687367
45,2022-05-03,williamson,0.4736938599518636
46,2022-05-03,tour,0.8792400084965923
47,2022-05-03,game,1.0
48,2022-05-03,check,0.9632559892082277
49,2022-05-03,squad,0.9306289968641346
0,2022-05-03,kyle,0.8056287650697762
1,2022-05-03,clifford,0.7097327804900376
2,2022-05-03,bad,0.8056287650697762
3,2022-05-03,hit,0.9632559892082277
4,2022-05-03,negative,0.4736938599518636
5,2022-05-03,turning,0.35372482640538616
6,2022-05-03,point,0.6546687955199224
7,2022-05-03,ended,0.6546687955199224
8,2022-05-03,working,0.6546687955199224
9,2022-05-03,toronto,0.9919882462588104
10,2022-05-03,favour,0.4736938599518636
11,2022-05-03,game,1.0
12,2022-05-03,1,1.0
13,2022-05-03,justin,0.4736938599518636
14,2022-05-03,bourne,0.35372482640538616
15,2022-05-03,talks,0.8453157718998657
16,2022-05-03,shares,0.5353240898823204
17,2022-05-03,thoughts,0.4736938599518636
18,2022-05-03,leafs,1.0
19,2022-05-03,playoff,0.9999899669985921
20,2022-05-03,opener,0.7097327804900376
21,2022-05-03,sheldon,1.0
22,2022-05-03,keefe,1.0
23,2022-05-03,leafs,1.0
24,2022-05-03,expect,1.0
25,2022-05-03,game,1.0
26,2022-05-03,2,1.0
27,2022-05-03,sportsnetca9,0.35372482640538616
28,2022-05-03,maple,0.9987649136878158
29,2022-05-03,leafs,1.0
30,2022-05-03,thoughts,0.4736938599518636
31,2022-05-03,cliffords,0.35372482640538616
32,2022-05-03,penalty,0.7097327804900376
33,2022-05-03,worked,0.35372482640538616
34,2022-05-03,torontos,0.35372482640538616
35,2022-05-03,favour,0.4736938599518636
0,2022-05-03,napolis,0.35372482640538616
1,2022-05-03,title,0.9489901389830325
2,2022-05-03,challenge,0.4736938599518636
3,2022-05-03,faded,0.35372482640538616
4,2022-05-03,months,0.8056287650697762
5,2022-05-03,remain,0.7097327804900376
6,2022-05-03,fight,0.7097327804900376
7,2022-05-03,torino,0.35372482640538616
8,2022-05-03,napoli,0.6546687955199224
9,2022-05-03,prediction,0.999998866841359
10,2022-05-03,serie,0.7097327804900376
11,2022-05-03,match,0.9999999922523256
12,2022-05-03,07052022,0.9632559892082277
13,2022-05-03,22bettorino,0.35372482640538616
14,2022-05-03,napoli,0.6546687955199224
15,2022-05-03,prediction,0.999998866841359
16,2022-05-03,serie,0.7097327804900376
17,2022-05-03,match,0.9999999922523256
18,2022-05-03,07052022,0.9632559892082277
0,2022-05-03,ovechkin,0.5353240898823204
1,2022-05-03,injured,0.5353240898823204
2,2022-05-03,capitals,0.7602951149649253
3,2022-05-03,43,0.5961167253116648
4,2022-05-03,shootout,0.35372482640538616
5,2022-05-03,loss,0.8056287650697762
6,2022-05-03,maple,0.9987649136878158
7,2022-05-03,leafs,1.0
8,2022-05-03,weekis,0.35372482640538616
9,2022-05-03,alex,0.4736938599518636
10,2022-05-03,ovechkin,0.5353240898823204
11,2022-05-03,playing,0.9306289968641346
12,2022-05-03,tonight,0.5961167253116648
13,2022-05-03,capitals,0.7602951149649253
14,2022-05-03,confirm,0.5961167253116648
15,2022-05-03,captain,0.9632559892082277
16,2022-05-03,return,0.9878934746351303
17,2022-05-03,game,1.0
18,2022-05-03,1,1.0
19,2022-05-03,panthers,0.6546687955199224
0,2022-05-03,paris,0.5353240898823204
1,2022-05-03,saintgermain,0.5353240898823204
2,2022-05-03,victor,0.35372482640538616
3,2022-05-03,osimhen,0.7602951149649253
4,2022-05-03,summer,0.9919882462588104
5,2022-05-03,kylian,0.5353240898823204
6,2022-05-03,mbappe,0.8792400084965923
7,2022-05-03,leave,0.6546687955199224
8,2022-05-03,club,0.9999998960004248
9,2022-05-03,reports,0.9306289968641346
10,2022-05-03,completesportscom,0.7602951149649253
11,2022-05-03,transfer,0.9967128867687367
12,2022-05-03,expert,0.7602951149649253
13,2022-05-03,gianluca,0.35372482640538616
14,2022-05-03,marzio,0.35372482640538616
15,2022-05-03,told,0.8792400084965923
16,2022-05-03,wettfreunde,0.35372482640538616
17,2022-05-03,ligue,0.4736938599518636
18,2022-05-03,1,1.0
19,2022-05-03,champions,0.9999999999770828
20,2022-05-03,sign,0.7602951149649253
21,2022-05-03,forward,0.9998665966315529
22,2022-05-03,case,0.7097327804900376
23,2022-05-03,mbappe,0.8792400084965923
24,2022-05-03,leave,0.6546687955199224
25,2022-05-03,club,0.9999998960004248
26,2022-05-03,summer,0.9919882462588104
27,2022-05-03,mbappe,0.8792400084965923
28,2022-05-03,sign,0.7602951149649253
29,2022-05-03,deal,0.9489901389830325
30,2022-05-03,parisians,0.35372482640538616
31,2022-05-03,reports,0.9306289968641346
32,2022-05-03,link,0.4736938599518636
33,2022-05-03,real,0.9999998960004248
34,2022-05-03,madrid,0.9999999922523256
35,2022-05-03,free,0.9632559892082277
36,2022-05-03,transfer,0.9967128867687367
37,2022-05-03,season,1.0
38,2022-05-03,wafu,0.6546687955199224
39,2022-05-03,u20,0.9632559892082277
40,2022-05-03,tourney,0.6546687955199224
41,2022-05-03,flying,0.9075543126604715
42,2022-05-03,eagles,0.9999976012205066
43,2022-05-03,beat,0.9740785406197663
44,2022-05-03,niger,0.8056287650697762
45,2022-05-03,friendly,0.6546687955199224
46,2022-05-03,game,1.0
47,2022-05-03,osimhen,0.7602951149649253
48,2022-05-03,tipped,0.4736938599518636
49,2022-05-03,replace,0.7097327804900376
50,2022-05-03,france,0.7097327804900376
51,2022-05-03,international,0.8453157718998657
52,2022-05-03,parc,0.35372482640538616
53,2022-05-03,princes,0.35372482640538616
54,2022-05-03,nigeria,0.9820952413415379
55,2022-05-03,international,0.8453157718998657
56,2022-05-03,impressive,0.9075543126604715
57,2022-05-03,form,0.5353240898823204
58,2022-05-03,italian,0.5961167253116648
59,2022-05-03,club,0.9999998960004248
60,2022-05-03,202122,0.8792400084965923
61,2022-05-03,campaign,0.8056287650697762
62,2022-05-03,scoring,0.8056287650697762
63,2022-05-03,17,0.8792400084965923
64,2022-05-03,goals,0.9999998960004248
65,2022-05-03,registering,0.35372482640538616
66,2022-05-03,assists,0.8792400084965923
67,2022-05-03,29,0.5353240898823204
68,2022-05-03,appearances,0.7602951149649253
69,2022-05-03,competitions,0.9306289968641346
70,2022-05-03,osimhen,0.7602951149649253
71,2022-05-03,scored,0.99975931561862
